"","Name","Adjusted","Year","Biomass_est","Biomass_lo","Biomass_hi","Catch_est","Catch_lo","Catch_hi","Status","Fishing_est"
"1422","Scomberomorus","MT_20",2015,8989.70595025169,710.505806400923,1024.11771571771,2619.18663852437,106.394424749614,64478.181311231,"MPA 2015",0.324532860152209
"1423","Scomberomorus","MT_20",2016,9859.57017689385,858.070825338384,546.791223548095,2817.09945361379,125.359648395341,0,"MPA 2015",0.317579603950542
"1424","Scomberomorus","MT_20",2017,10723.348699281,1035.19759622025,355.893562918535,3015.27767144066,147.863157787962,0,"MPA 2015",0.310775417806907
"1425","Scomberomorus","MT_20",2018,11587.8266151807,1248.09792795613,248.290308526549,3209.72716229453,174.494470889587,0,"MPA 2015",0.304117106013619
"1426","Scomberomorus","MT_20",2019,12443.967827158,1503.19171449225,179.767129789541,3396.44250221291,205.891529820197,0,"MPA 2015",0.297601539893079
"1427","Scomberomorus","MT_20",2020,13279.9909579112,1807.09898245612,133.173387064168,3571.72169698695,242.716583148273,0,"MPA 2015",0.291225656471219
"1428","Scomberomorus","MT_20",2021,14085.4067589427,2166.33239806807,100.176709273356,3732.4587260663,285.615284590212,0,"MPA 2015",0.284986457285219
"1429","Scomberomorus","MT_20",2022,14852.2337982394,2586.72487148271,76.1656600889968,3876.36304631887,335.154432834707,0,"MPA 2015",0.27888100729621
"1430","Scomberomorus","MT_20",2023,15575.3629423624,3072.60172425805,58.3578716266398,4002.0705748234,391.735275458168,0,"MPA 2015",0.272906433865429
"1431","Scomberomorus","MT_20",2024,16252.481438163,3625.73668600209,44.9682514719739,4109.13602477601,455.483250936475,0,"MPA 2015",0.26705992574954
"1432","Scomberomorus","MT_20",2025,16883.6942200451,4244.20584090408,34.7982814636718,4197.92279337145,526.122337724764,0,"MPA 2015",0.261338732077641
"1433","Scomberomorus","MT_20",2026,17470.969032505,4921.35871387121,27.0150581765452,4269.42509835067,602.852867451715,0,"MPA 2015",0.255740161285827
"1434","Scomberomorus","MT_20",2027,18017.529305637,5645.22517849896,21.0242064779315,4325.063211105,684.263787491182,0,"MPA 2015",0.250261580000495
"1435","Scomberomorus","MT_20",2028,18527.2921179883,6398.70832280047,16.3927473372874,4366.48742468614,768.318918659071,0,"MPA 2015",0.244900411874639
"1436","Scomberomorus","MT_20",2029,19004.4097313097,7160.80647089697,12.8001641061975,4395.41452653818,852.454044527175,0,"MPA 2015",0.239654136389909
"1437","Scomberomorus","MT_20",2030,19452.9362734785,7908.83379372778,10.0061883107476,4413.50741335358,933.800691409697,0,"MPA 2015",0.234520287640785
"1438","Scomberomorus","MT_20",2031,19876.6142730985,8621.23880679316,7.82892241996237,4422.29790178681,1009.51340376247,0,"MPA 2015",0.22949645311687
"1439","Scomberomorus","MT_20",2032,20278.760729072,9280.32786375419,6.1295888240283,4423.1462785616,1077.13317653667,0,"MPA 2015",0.224580272496634
"1440","Scomberomorus","MT_20",2033,20662.2271551566,9874.17193148914,4.80166225356866,4417.22843760312,1134.8937184237,0,"MPA 2015",0.219769436462367
"1441","Scomberomorus","MT_20",2034,21029.4091323875,10397.2610667116,3.76298280277318,4405.5414471135,1181.88881422263,0,"MPA 2015",0.215061685542525
"1442","Scomberomorus","MT_20",2035,21382.2851593716,10849.9259106197,2.94994473255698,4388.91984192649,1218.06702632839,0,"MPA 2015",0.21045480898479
"1443","Scomberomorus","MT_40",2015,10685.3256588498,836.266531044876,1184.46277686062,3055.71767296259,126.995986038771,73525.0270891401,"MPA 2015",0.320095023405945
"1444","Scomberomorus","MT_40",2016,11771.6720009733,1008.17819328355,642.628461806321,3303.48576062177,149.353543219854,0,"MPA 2015",0.313236846962275
"1445","Scomberomorus","MT_40",2017,12852.2098253207,1214.24127831023,419.889722786936,3551.81780868463,175.849372961887,0,"MPA 2015",0.306525706812442
"1446","Scomberomorus","MT_40",2018,13932.3144521367,1461.64123175113,293.486539656211,3795.40477779967,207.169790016611,0,"MPA 2015",0.299958450738503
"1447","Scomberomorus","MT_40",2019,14999.0741037114,1757.79864166745,212.724892872004,4028.90760820177,244.058298735846,0,"MPA 2015",0.293531992449611
"1448","Scomberomorus","MT_40",2020,16036.6300816259,2110.3812182173,157.701842865656,4247.40622075371,287.288554502443,0,"MPA 2015",0.287243310296459
"1449","Scomberomorus","MT_40",2021,17031.1786392776,2526.97044153153,118.686104702121,4446.81594306909,337.618332530885,0,"MPA 2015",0.281089446139659
"1450","Scomberomorus","MT_40",2022,17972.5453739265,3014.42629134707,90.2702452458998,4624.19435022329,395.719236501517,0,"MPA 2015",0.275067504335491
"1451","Scomberomorus","MT_40",2023,18854.6177224876,3577.9600802447,69.1824752697464,4777.88613186226,462.078450343942,0,"MPA 2015",0.269174650787361
"1452","Scomberomorus","MT_40",2024,19675.1476805299,4219.95496589323,53.3194133404668,4907.49378602316,536.873106037856,0,"MPA 2015",0.263408112008683
"1453","Scomberomorus","MT_40",2025,20435.1325195858,4938.65454435135,41.2666729392722,5013.70255613907,619.825838534028,0,"MPA 2015",0.257765174152711
"1454","Scomberomorus","MT_40",2026,21137.9725270499,5726.95664717072,32.0401797626273,5098.01485880863,710.061990505914,0,"MPA 2015",0.252243181982556
"1455","Scomberomorus","MT_40",2027,21788.5913109844,6571.66473927793,24.937042306044,5162.45606407384,806.002746435023,0,"MPA 2015",0.246839537773979
"1456","Scomberomorus","MT_40",2028,22392.6546876869,7453.59590295896,19.444869270811,5209.30272647268,905.338893266924,0,"MPA 2015",0.241551700159207
"1457","Scomberomorus","MT_40",2029,22955.9610392929,8348.84278440468,15.1841484811249,5240.86463144637,1005.12843649527,0,"MPA 2015",0.236377182929385
"1458","Scomberomorus","MT_40",2030,23484.0210454141,9231.19736135698,11.8702633579173,5259.33198161064,1102.03972360939,0,"MPA 2015",0.231313553816297
"1459","Scomberomorus","MT_40",2031,23981.8081829653,10075.3316679197,9.28766890076695,5266.68413711811,1192.71908339477,0,"MPA 2015",0.226358433272507
"1460","Scomberomorus","MT_40",2032,24453.6437418747,10859.9789477706,7.2718724357596,5264.64812474282,1274.21127313379,0,"MPA 2015",0.221509493265045
"1461","Scomberomorus","MT_40",2033,24903.1765010036,11570.2816931425,5.69658339673596,5254.69259548833,1344.32766680054,0,"MPA 2015",0.2167644560931
"1462","Scomberomorus","MT_40",2034,25333.4217281627,12198.7538072224,4.46438141548133,5238.04398640321,1401.86454338674,0,"MPA 2015",0.212121093235968
"1463","Scomberomorus","MT_40",2035,25746.8320250547,12744.8058934736,3.49983679771758,5215.71439671255,1446.62416301928,0,"MPA 2015",0.207577224234134
"1464","Scomberomorus","MT_60",2015,11221.5712428043,966.276748981032,1315.42783443966,3492.24845486421,151.57353224902,80461.0566746446,"MPA 2015",0.342556300612179
"1465","Scomberomorus","MT_60",2016,12183.8105453898,1159.18062879082,710.24312258212,3708.39323650734,177.358597780994,0,"MPA 2015",0.335216830030299
"1466","Scomberomorus","MT_60",2017,13145.0776488124,1389.23811536808,463.515920706348,3927.99384943923,207.781081269432,0,"MPA 2015",0.328034694312503
"1467","Scomberomorus","MT_60",2018,14121.334748717,1664.13404395911,323.791526795404,4147.44482395948,243.581639544063,0,"MPA 2015",0.321006521956155
"1468","Scomberomorus","MT_60",2019,15106.7840685133,1991.67429316133,234.610082171903,4362.95246071058,285.555082050079,0,"MPA 2015",0.314129012660031
"1469","Scomberomorus","MT_60",2020,16090.3397488576,2379.8218202326,173.887501228771,4570.75649278978,334.518967824666,0,"MPA 2015",0.307398935807792
"1470","Scomberomorus","MT_60",2021,17060.6094601877,2836.34842436201,130.847365061855,4767.36760557719,391.262002230857,0,"MPA 2015",0.300813129049373
"1471","Scomberomorus","MT_60",2022,18007.4255038258,3368.16975274669,99.5089952396425,4949.78800213296,456.467190749192,0,"MPA 2015",0.294368496973541
"1472","Scomberomorus","MT_60",2023,18922.5199635102,3980.38842779493,76.2569083465554,5115.68308219349,530.606645436831,0,"MPA 2015",0.288062009856184
"1473","Scomberomorus","MT_60",2024,19799.8528526385,4675.09695678259,58.7682438104603,5263.48088791595,613.809654021076,0,"MPA 2015",0.281890702462824
"1474","Scomberomorus","MT_60",2025,20635.6722554807,5450.07078467029,45.4817755277638,5392.39005032523,705.714007081292,0,"MPA 2015",0.275851672881725
"1475","Scomberomorus","MT_60",2026,21428.3486288791,6297.59325910887,35.3116609804291,5502.3423694425,805.32256486473,0,"MPA 2015",0.269942081366191
"1476","Scomberomorus","MT_60",2027,22178.0469003915,7203.75972198262,27.4825383616761,5593.87846934948,910.900399166517,0,"MPA 2015",0.264159149170178
"1477","Scomberomorus","MT_60",2028,22886.3119552215,8148.6429238366,21.4293117580262,5668.00130957186,1019.95714194591,0,"MPA 2015",0.258500157368493
"1478","Scomberomorus","MT_60",2029,23555.6378328405,9107.59423449416,16.733504448257,5726.02222269432,1129.35624007765,0,"MPA 2015",0.252962445659868
"1479","Scomberomorus","MT_60",2030,24189.0738334097,10053.6729861675,13.0813206250453,5769.41916621054,1235.57023596102,0,"MPA 2015",0.247543411156637
"1480","Scomberomorus","MT_60",2031,24789.8993282984,10960.8049814996,10.2351425410101,5799.71957509068,1335.05887014524,0,"MPA 2015",0.242240507168065
"1481","Scomberomorus","MT_60",2032,25361.3794356136,11806.9423561915,8.01364784353358,5818.41295759442,1424.69777677312,0,"MPA 2015",0.23705124198569
"1482","Scomberomorus","MT_60",2033,25906.5991639457,12576.4250130968,6.27763394314703,5826.89271284049,1502.15398175131,0,"MPA 2015",0.231973177678644
"1483","Scomberomorus","MT_60",2034,26428.3649214962,13261.0039732695,4.91972566636029,5826.42311452877,1566.11201512568,0,"MPA 2015",0.227003928905717
"1484","Scomberomorus","MT_60",2035,26929.1585956446,13859.4565904361,3.85678896091023,5818.12583175715,1616.30294204955,0,"MPA 2015",0.22214116174914
"1485","Sphoeroides","MT",2015,31.5724274788655,7.34790406019055,55.9390058905591,2.38675873981816,0.312574805291214,18.2248058277108,"MPA 2015",0.107140764892227
"1486","Sphoeroides","MT",2016,44.4493895697833,9.70281862652396,73.9207756805653,3.29882468886926,0.403786052138312,23.1692745036126,"MPA 2015",0.104844990620471
"1487","Sphoeroides","MT",2017,61.951066837655,12.7808054593523,97.5674742254106,4.52919585820216,0.520784560671519,29.4235829754389,"MPA 2015",0.102598448533502
"1488","Sphoeroides","MT",2018,85.0940533508967,16.7756062229031,127.941617637784,6.15690111126518,0.670068222281447,37.2270965735977,"MPA 2015",0.100400095611654
"1489","Sphoeroides","MT",2019,114.534987547017,21.9110994812922,165.349370109555,8.25088347356582,0.859167934469095,46.7732530776522,"MPA 2015",0.0982489132601294
"1490","Sphoeroides","MT",2020,150.05342775697,28.4296053810941,208.565149806321,10.8409557678664,1.0963659979122,58.1365892241252,"MPA 2015",0.0961439056081603
"1491","Sphoeroides","MT",2021,190.008291259436,36.5664110247345,254.870405316656,13.8764927218362,1.390033140187,71.178140610775,"MPA 2015",0.0940840966016786
"1492","Sphoeroides","MT",2022,231.182546137091,46.5057074369759,301.561470574637,17.1872887681851,1.74741082960427,85.4562245823747,"MPA 2015",0.0920685259805303
"1493","Sphoeroides","MT",2023,269.486714875118,58.3167627247033,346.824612443867,20.4794187095106,2.17270672698059,100.196713931047,"MPA 2015",0.090096245217394
"1494","Sphoeroides","MT",2024,301.438656529237,71.8784728128463,388.850543498069,23.4008590351218,2.66455028119207,114.385167348191,"MPA 2015",0.0881663155182935
"1495","Sphoeroides","MT",2025,325.466667650319,86.8154958410874,425.784777291552,25.6676813937859,3.21324217914152,126.997407626666,"MPA 2015",0.0862778096630705
"1496","Sphoeroides","MT",2026,342.064696735327,102.48345388515,456.56869435095,27.1717360027934,3.79879484882489,137.28571221668,"MPA 2015",0.084429817046508
"1497","Sphoeroides","MT",2027,352.913114076587,118.0390448194,481.271067339494,27.9870093494355,4.39121861294904,144.965697747837,"MPA 2015",0.0826214488026645
"1498","Sphoeroides","MT",2028,359.865175985869,132.598913515335,500.787941523079,28.2854158734883,4.95428060570209,150.201714437821,"MPA 2015",0.0808518402855894
"1499","Sphoeroides","MT",2029,364.397147832026,145.436910358626,516.335180109072,28.2446037015512,5.45255835620024,153.433426460462,"MPA 2015",0.0791201507228138
"1500","Sphoeroides","MT",2030,367.503340524199,156.133426749844,529.062769202351,28.0011377028294,5.8594521656828,155.174375553298,"MPA 2015",0.0774255614675868
"1501","Sphoeroides","MT",2031,369.792740574294,164.612391658629,539.879775937158,27.6444980542883,6.16258263552653,155.878562344203,"MPA 2015",0.0757672741079953
"1502","Sphoeroides","MT",2032,371.618497425442,171.068978417918,549.431406571636,27.2281606113682,6.36420300393501,155.890235198916,"MPA 2015",0.0741445089500098
"1503","Sphoeroides","MT",2033,373.179048714737,175.846078319715,558.145005197069,26.7824235276308,6.47719977387578,155.446830869528,"MPA 2015",0.0725565039189829
"1504","Sphoeroides","MT",2034,374.583894227042,179.321723225253,566.290994741776,26.3239283947262,6.519411096805,154.702656768191,"MPA 2015",0.0710025137711734
"1505","Sphoeroides","MT",2035,375.89285269757,181.838184785911,574.035428181039,25.8616503805627,6.50887712625821,153.754495933276,"MPA 2015",0.0694818095024061
"1506","Sphoeroides","MT_20",2015,39.1794176221829,8.79179436733493,64.7837297677504,2.86411056243694,0.385078983920245,21.3024496174726,"MPA 2015",0.103246150883505
"1507","Sphoeroides","MT_20",2016,54.957921588322,11.564865576286,84.7976797516582,3.94527996448299,0.49545537982793,26.8010905960611,"MPA 2015",0.101033832133376
"1508","Sphoeroides","MT_20",2017,76.3060760454529,15.177185958663,110.984460821261,5.39768723787095,0.636523747006308,33.7058628565839,"MPA 2015",0.0988689565740992
"1509","Sphoeroides","MT_20",2018,104.400971127762,19.8511096873442,144.539111718559,7.3105591952895,0.815906253571511,42.271545312846,"MPA 2015",0.0967505190933922
"1510","Sphoeroides","MT_20",2019,139.967426459755,25.8438078894826,185.92047832749,9.75975209253065,1.04243037284774,52.7132166547817,"MPA 2015",0.0946775380160825
"1511","Sphoeroides","MT_20",2020,182.673427037908,33.4348423457053,234.023783848824,12.7742930062222,1.32581976791629,65.1375976521723,"MPA 2015",0.0926490534295119
"1512","Sphoeroides","MT_20",2021,230.514535358231,42.8988077592408,286.097690657637,16.2899699987191,1.67596286968458,79.4516315272573,"MPA 2015",0.0906641243829843
"1513","Sphoeroides","MT_20",2022,279.668565296869,54.4576541503277,339.243908182738,20.1070320800369,2.10156584934734,95.2693644600022,"MPA 2015",0.0887218250882931
"1514","Sphoeroides","MT_20",2023,325.341798231549,68.2108591187367,391.567985921199,23.8887710421708,2.60803541396901,111.86298451588,"MPA 2015",0.0868212411662104
"1515","Sphoeroides","MT_20",2024,363.481623379093,84.051089289715,441.264901426115,27.2378146559335,3.19461945074561,128.217906317667,"MPA 2015",0.0849614678834067
"1516","Sphoeroides","MT_20",2025,392.260310499179,101.588817619965,486.208928063557,29.8369804501825,3.85123776896809,143.224576304249,"MPA 2015",0.0831416119533323
"1517","Sphoeroides","MT_20",2026,412.242760527191,120.125552790559,524.805963724025,31.5666755313779,4.55604437621998,155.958763407676,"MPA 2015",0.0813607962374773
"1518","Sphoeroides","MT_20",2027,425.378696008457,138.716776354744,556.596285409128,32.5102321327017,5.27530792156408,165.917962714173,"MPA 2015",0.0796181644794032
"1519","Sphoeroides","MT_20",2028,433.837275587321,156.336006504343,582.165353749189,32.8606965726739,5.96708387354634,173.086940554267,"MPA 2015",0.0779128836038364
"1520","Sphoeroides","MT_20",2029,439.363880068377,172.094594504076,602.678484657734,32.8188279315512,6.58879367149281,177.819294622645,"MPA 2015",0.076244143412981
"1521","Sphoeroides","MT_20",2030,443.146818331984,185.426298109553,619.414951701909,32.5404013556287,7.10648639804294,180.636413644574,"MPA 2015",0.0746111549701344
"1522","Sphoeroides","MT_20",2031,445.921825562531,196.156986551794,633.486246132889,32.1285597643196,7.50187282427455,182.057866112801,"MPA 2015",0.0730131488264807
"1523","Sphoeroides","MT_20",2032,448.12008834255,204.446825670736,645.738259398767,31.6456067597757,7.77402711528613,182.511673324437,"MPA 2015",0.0714493735811123
"1524","Sphoeroides","MT_20",2033,449.986387780604,210.659101855972,656.763061761631,31.127213167711,7.93570708339271,182.312304473223,"MPA 2015",0.0699190948275589
"1525","Sphoeroides","MT_20",2034,451.657143999836,215.226823201085,666.952777031651,30.5931700777785,8.00700807813075,181.674592490015,"MPA 2015",0.0684215943920849
"1526","Sphoeroides","MT_20",2035,453.207602502696,218.560141220188,676.557641942671,30.0542548483766,8.00948677303522,180.738737588735,"MPA 2015",0.0669561697601941
"1527","Sphoeroides","MT_40",2015,43.4602872665149,9.73650780860644,75.3336404052217,3.34146221931759,0.418724128360666,26.6652064657559,"MPA 2015",0.10885697943995
"1528","Sphoeroides","MT_40",2016,61.1318745712547,12.8932104043462,97.2863777868684,4.61338632797625,0.542369654775122,33.0133003712169,"MPA 2015",0.1065244296528
"1529","Sphoeroides","MT_40",2017,85.1428082248685,17.0332236106634,125.827486363846,6.32807277396922,0.701480797037263,40.8911034363322,"MPA 2015",0.104241900158316
"1530","Sphoeroides","MT_40",2018,116.896896767223,22.4260532014632,162.200552859857,8.59569282367907,0.905194129983416,50.5596526141163,"MPA 2015",0.102008331051146
"1531","Sphoeroides","MT_40",2019,157.320890208159,29.3862125473844,206.795428026676,11.513157652317,1.16419462273324,62.2394827781209,"MPA 2015",0.0998226872340142
"1532","Sphoeroides","MT_40",2020,206.163032610221,38.2587370871731,258.243804097979,15.1243991302916,1.49037632691625,76.0454192481825,"MPA 2015",0.0976839567403355
"1533","Sphoeroides","MT_40",2021,261.244358352306,49.3856724051488,313.509042688092,19.3634738687095,1.89597761125298,91.9004330212197,"MPA 2015",0.0955911478623103
"1534","Sphoeroides","MT_40",2022,318.217410459069,63.0460997987188,369.821293313392,23.9996488830614,2.39193172938597,109.446319816817,"MPA 2015",0.093543285152984
"1535","Sphoeroides","MT_40",2023,371.480217674986,79.3666977314286,425.804532707087,28.6289959503016,2.98521282123637,127.989903299825,"MPA 2015",0.0915394053322417
"1536","Sphoeroides","MT_40",2024,416.172432229732,98.2124203885737,480.017576818058,32.7611928523182,3.67518797980976,146.53724360536,"MPA 2015",0.0895785551577827
"1537","Sphoeroides","MT_40",2025,449.994192357096,119.088548681964,530.326198013197,35.9924166357046,4.44952276354667,163.951227073242,"MPA 2015",0.0876597930807815
"1538","Sphoeroides","MT_40",2026,473.498499549327,141.107911091341,574.827312092421,38.158564672398,5.28101991125802,179.205863440263,"MPA 2015",0.0857821941796313
"1539","Sphoeroides","MT_40",2027,488.938108479212,163.078827336741,612.602992381776,39.3516629234041,6.12752937127944,191.633850193614,"MPA 2015",0.0839448553427501
"1540","Sphoeroides","MT_40",2028,498.867206953435,183.726725845634,643.817496613556,39.8072190216061,6.93690432777133,201.04476846182,"MPA 2015",0.0821468979041593
"1541","Sphoeroides","MT_40",2029,505.35099722768,201.982449118798,669.378644129946,39.7745869460951,7.65705447369035,207.66718420612,"MPA 2015",0.08038746741906
"1542","Sphoeroides","MT_40",2030,509.794436903806,217.210649217984,690.490011407935,39.4481737454517,8.24789701466636,211.976459549623,"MPA 2015",0.0786657319564928
"1543","Sphoeroides","MT_40",2031,513.064244405086,229.276392919458,708.314317641873,38.9565948068218,8.68985508850827,214.514175876237,"MPA 2015",0.0769808801940625
"1544","Sphoeroides","MT_40",2032,515.665783667962,238.446806518009,723.806898088283,38.3772576704901,8.98503365054647,215.767968728847,"MPA 2015",0.0753321198688898
"1545","Sphoeroides","MT_40",2033,517.884268847576,245.211242093673,737.678256738001,37.7542579329628,9.15159797291316,216.121540079588,"MPA 2015",0.0737186766487795
"1546","Sphoeroides","MT_40",2034,519.87766426339,250.114263700047,750.423206292407,37.1119231880007,9.21536404939816,215.852057203211,"MPA 2015",0.0721397933204834
"1547","Sphoeroides","MT_40",2035,521.732541541273,253.649710068516,762.371306730967,36.4634248765425,9.20264002137595,215.148968825259,"MPA 2015",0.0705947291816006
"1548","Sphoeroides","MT_60",2015,49.1570875975129,9.91273018965114,81.2136959930791,3.81881393229493,0.434392146955175,33.5718170040371,"MPA 2015",0.110204342724828
"1549","Sphoeroides","MT_60",2016,69.2771314628639,13.1471179038603,101.376722832638,5.28250515245863,0.563392769818542,39.8946123968042,"MPA 2015",0.1078429217557
"1550","Sphoeroides","MT_60",2017,96.6636144389311,17.400990332595,127.372238606073,7.25944049485573,0.729783344521499,47.5560045407647,"MPA 2015",0.105532140335889
"1551","Sphoeroides","MT_60",2018,132.936495198304,22.961442472677,160.356849561262,9.87843628979054,0.943428726236568,56.7691951238499,"MPA 2015",0.103270925566903
"1552","Sphoeroides","MT_60",2019,179.161090070773,30.1690011152157,200.660405488204,13.2529472837356,1.21602361120724,67.7299810789982,"MPA 2015",0.101058229702821
"1553","Sphoeroides","MT_60",2020,235.028284280299,39.4064403986034,246.865983603485,17.434188560932,1.56084906851057,80.5800759094861,"MPA 2015",0.098893028425275
"1554","Sphoeroides","MT_60",2021,297.982292452019,51.0687613266837,296.048061370462,22.3438299625002,1.99201247938862,95.3564291924759,"MPA 2015",0.0967743178728831
"1555","Sphoeroides","MT_60",2022,362.954412758398,65.5054491235566,346.137801434203,27.7092247038561,2.52288005615476,111.931520563723,"MPA 2015",0.0947011105001153
"1556","Sphoeroides","MT_60",2023,423.462850935394,82.929041482081,397.166731016589,33.0545941597617,3.16341189452559,129.958695858831,"MPA 2015",0.0926724308569783
"1557","Sphoeroides","MT_60",2024,473.963785111313,103.295089784148,449.163365768131,37.8060438451532,3.91628723675373,148.846720638808,"MPA 2015",0.0906873134602937
"1558","Sphoeroides","MT_60",2025,511.938865420076,126.180542448568,500.875366565689,41.4975136607787,4.77220537384457,167.791677312586,"MPA 2015",0.0887448046350227
"1559","Sphoeroides","MT_60",2026,538.15798171481,150.715215471482,550.416991389063,43.9489821574192,5.70562886250418,185.882213116316,"MPA 2015",0.0868439677117957
"1560","Sphoeroides","MT_60",2027,555.284471430012,175.634002944895,596.073872007272,45.2791496954113,6.67323637155748,202.262291632058,"MPA 2015",0.0849838883546774
"1561","Sphoeroides","MT_60",2028,566.258358599577,199.486116433285,636.759751989828,45.7680828725654,7.61764254761769,216.298131957009,"MPA 2015",0.0831636771574067
"1562","Sphoeroides","MT_60",2029,573.418782973928,220.954484120079,672.146631536665,45.705644256365,8.47740144999697,227.682379547035,"MPA 2015",0.0813824692958179
"1563","Sphoeroides","MT_60",2030,578.337828952307,239.153206676298,702.542889351826,45.3144378850982,9.20079015356463,236.437150646773,"MPA 2015",0.0796394227194451
"1564","Sphoeroides","MT_60",2031,581.975832791562,253.765564629933,728.644326130967,44.7400120734854,9.75754904214777,242.83044419079,"MPA 2015",0.0779337161952019
"1565","Sphoeroides","MT_60",2032,584.888118823877,264.98086638336,751.285157357946,44.0691255899782,10.1430228070786,247.257017110652,"MPA 2015",0.0762645477410508
"1566","Sphoeroides","MT_60",2033,587.385820873325,273.303848089686,771.262422724492,43.3507980983637,10.3736327968045,250.133656649157,"MPA 2015",0.0746311334943586
"1567","Sphoeroides","MT_60",2034,589.640121180448,279.350837747196,789.246625374372,42.6118795389945,10.4775135596107,251.83319406481,"MPA 2015",0.0730327069011763
"1568","Sphoeroides","MT_60",2035,591.744261954985,283.706597785217,805.757210982071,41.8668121643648,10.4854345519681,252.656665801834,"MPA 2015",0.0714685181089091
"1569","Squatina","MT",2015,505.720919985265,60.2699082495901,716.120899387483,13.1759492075224,0.940892811674215,184.511289140191,"MPA 2015",0.0267824258625773
"1570","Squatina","MT",2016,519.583109745103,61.5833559074858,620.096524212432,13.2385034226404,0.940365198768849,154.742981311549,"MPA 2015",0.0262085578189171
"1571","Squatina","MT",2017,533.908124029694,62.93668162864,539.02365805542,13.3066018574376,0.940133654951604,130.672275260027,"MPA 2015",0.0256469871589437
"1572","Squatina","MT",2018,548.794113294112,64.3370413811814,471.072186039191,13.380050041632,0.940189604453603,111.067194277257,"MPA 2015",0.0250974503838935
"1573","Squatina","MT",2019,564.276418019502,65.787134078178,414.02997161485,13.4586550814787,0.940524863645912,94.991302758303,"MPA 2015",0.0245596896408068
"1574","Squatina","MT",2020,580.375365363907,67.2886710082987,365.945049942662,13.5422246179405,0.941131611550756,81.725855818816,"MPA 2015",0.0240334526015473
"1575","Squatina","MT",2021,597.10772276761,68.8431722442571,325.214952924877,13.630565830123,0.942002362010655,70.7143219423499,"MPA 2015",0.0235184923444118
"1576","Squatina","MT",2022,614.489401106907,70.4521496046234,290.547644639837,13.7234844823045,0.943129937379638,61.5222995976964,"MPA 2015",0.0230145672382739
"1577","Squatina","MT",2023,632.536053078253,72.1171488731108,260.903253896319,13.8207840136336,0.944507443611987,53.8082000527659,"MPA 2015",0.0225214408292067
"1578","Squatina","MT",2024,651.263163394172,73.83975971897,235.442043614199,13.9222646702822,0.94612824663432,47.3015690263886,"MPA 2015",0.0220388817295336
"1579","Squatina","MT",2025,670.686013597035,75.6216181845817,213.48256752673,14.0277226805279,0.947985949896317,41.7868981004116,"MPA 2015",0.021566663509253
"1580","Squatina","MT",2026,690.819613084451,77.4644074363569,194.468944661356,14.1369494739022,0.950074373004052,37.0914269505871,"MPA 2015",0.0211045645897873
"1581","Squatina","MT",2027,711.67861822223,79.3698580793626,177.945392853417,14.249730946176,0.952387531347995,33.0758769239436,"MPA 2015",0.0206523681400071
"1582","Squatina","MT",2028,733.277244792317,81.3397483283113,163.536361183664,14.3658467725579,0.954919616645076,29.6273581100253,"MPA 2015",0.0202098619744804
"1583","Squatina","MT",2029,755.629175101151,83.3759040964089,150.930953758673,14.485069772055,0.957664978321083,26.6539019137093,"MPA 2015",0.019776838453901
"1584","Squatina","MT",2030,778.747460191423,85.480199010361,139.870649843407,14.607165326482,0.960618105666034,24.0802189681946,"MPA 2015",0.0193530943876483
